Year,Month,Day,Activity,Time,cleaned_species
1980,May,15,Surfing,08:00 AM,Not Specified
1980,April,25,Spearfishing,Not Specified,Not Specified
1980,April,22,Sinking of the ferryboat Don Juan,Not Specified,Not Specified
1980,April,1,Body surfing,Not Specified,Tiger Shark
1980,March,29,Free diving,Not Specified,Tiger Shark
1980,March,28,Swimming,Not Specified,Not Specified
1980,March,15,Sinking of the ferryboat Bongbong 1,Not Specified,Not Specified
1980,March,11,Fishing,Not Specified,Hammerhead Shark
1980,January,31,Body boarding,02:45 PM,White Shark
1980,January,25,Spearfishing,Not Specified,Not Specified
1980,January,15,Spearfishing,05:00 AM,Zambesi Shark
1980,January,13,Swimming,Not Specified,Hammerhead Shark
1980,January,10,Swimming,06:30 PM,Raggedtooth Shark
1980,January,5,Hookah Diving,11:00 AM,White Shark
1970,January,1,Spearfishing,Not Specified,Not Specified
1979,December,21,Swimming,04:20 PM,Not Specified
1979,December,5,Spearfishing,Not Specified,White Shark
1979,December,1,Diving,Not Specified,Not Specified
1979,November,27,Surfing,10:20 AM,White Shark
1979,November,12,Shark fishing,Not Specified,White Shark
1979,October,22,Fishing,Not Specified,Raggedtooth Shark
1979,September,14,Scuba diving,Not Specified,Not Specified
1979,August,28,Freedom swimming,Not Specified,Not Specified
1979,August,26,Not Specified,Not Specified,Not Specified
1979,August,5,Kayaking,Not Specified,Not Specified
1979,August,3,Murdered by Thai pirates,Not Specified,Not Specified
1979,June,19,Floating with life preserver after his boat foundered,Not Specified,Not Specified
1979,May,27,Scuba diving,Not Specified,Not Specified
1979,May,5,Spearfishing,02:00 PM,White Shark
1979,May,3,Scuba diving,Not Specified,Not Specified
1979,May,1,Fishing,Not Specified,Not Specified
1979,May,1,Not Specified,Not Specified,Not Specified
1979,April,8,Swimming,01:20 PM,Not Specified
1979,April,8,Body surfing,10:30 AM,Not Specified
1979,March,24,Surfing,11:30 AM,Spinner Shark
1979,March,11,Scuba diving (submerged),10:00 AM,White Shark
1979,March,1,Not Specified,Not Specified,Not Specified
1979,March,1,Spearfishing,Not Specified,Not Specified
1979,February,21,"Surfing, collided with shark",01:15 PM,Not Specified
1979,January,1,Fishing,Not Specified,Not Specified
1978,December,29,Not Specified,Not Specified,Not Specified
1978,December,12,Spearfishing,04:45 PM,White Shark
1978,November,26,Surfing,Not Specified,Not Specified
1978,November,23,Surfing,Not Specified,Not Specified
1978,October,21,Fishing,Not Specified,Not Specified
1978,September,27,Spearfishing,04:00 PM,White Shark
1978,September,16,Diving,11:00 AM,White Shark
1978,September,3,Not Specified,Not Specified,Blue Shark
1978,August,5,Wading,12:45 PM,Not Specified
1978,July,27,"Explosion destroyed 28' boat, survivors in the water ",Not Specified,Not Specified
1978,July,19,Fishing,Not Specified,Not Specified
1978,June,21,Surfing,Not Specified,Not Specified
1978,June,21,Surfing,Not Specified,Not Specified
1978,June,7,Not Specified,Not Specified,Not Specified
1978,April,2,Diving,Not Specified,Not Specified
1978,April,2,Diving,Not Specified,Not Specified
1978,March,5,Not Specified,Not Specified,Not Specified
1978,February,28,Fishing for mackerel,03:00 AM,Not Specified
1978,February,19,Diving,Not Specified,White Shark
1978,January,7,Surfing,12:45 PM,Blacktip Shark
1978,January,6,Not Specified,Not Specified,Not Specified
1978,January,1,Surfing,Not Specified,Not Specified
1978,January,1,Swimming,Not Specified,Not Specified
1977,December,31,"Swimming, after single-engine aircraft went down in the sea",Not Specified,Not Specified
1977,December,19,Surfing,Not Specified,Not Specified
1977,December,19,Surfing,10:00 AM,Tiger Shark
1977,December,1,Fishing for bottom fish,Not Specified,White Shark
1977,November,12,Standing,Not Specified,Not Specified
1977,October,30,Spearfishing,04:00 PM,White Shark
1977,August,31,Surfing,04:00 PM,White Shark
1977,August,23,Floating on an inflatable raft,Not Specified,Not Specified
1977,August,19,Fishing,01:30 PM,White Shark
1977,August,14,Free diving for abalone (surfacing),11:45 AM,White Shark
1977,August,5,Wading,Not Specified,Not Specified
1977,July,2,40' fishing boat sank,Not Specified,Not Specified
1977,June,26,Spearfishing / Scuba diving,Not Specified,Bull Shark
1977,June,6,Collecting fish from net,Not Specified,Bull Shark
1977,May,26,Fishing for yellowtail,Not Specified,Mako Shark
1977,May,16,Not Specified,Not Specified,Not Specified
1977,April,26,Not Specified,Not Specified,Not Specified
1977,April,21,Swimming,Not Specified,Not Specified
1977,March,17,Swimming,05:00 PM,Not Specified
1977,March,13,"Their 9 m launch was run down by a 25,000-ton Japanese freighter  on the night of 3-11-1977 & they drifted, clinging to an icebox for 2 days",Not Specified,Not Specified
1977,March,13,"Their 9 m launch was run down by a 25,000-ton Japanese freighter  on the night of 3-11-1977 & they drifted, clinging to an icebox for 2 days",Not Specified,Not Specified
1977,March,13,"Their 9 m launch was run down by a 25,000-ton Japanese freighter  on the night of 3-11-1977 & they drifted, clinging to an icebox for 2 days",Not Specified,Not Specified
1977,February,26,"Pushed surfmat of a young girl out of the shark's path, drawing shark's attention to his own board",Not Specified,Not Specified
1977,February,4,Not Specified,Not Specified,Not Specified
1977,February,1,Not Specified,Not Specified,Not Specified
1977,January,1,Swimming,02:30 PM,Not Specified
1976,December,29,Not Specified,Not Specified,Not Specified
1976,December,18,"Diving for abalone (Hookah, submerged)",09:00 AM,White Shark
1976,November,27,"Thrashing the water / imitating the shark victim from ""Jaws""",04:05 PM,White Shark
1976,November,26,Not Specified,Not Specified,Not Specified
1976,November,25,Surfing,10:55 AM,Lemon Shark
1976,November,23,Swimming,Not Specified,Not Specified
1976,November,1,Fishing for white shark,Not Specified,White Shark
1976,October,27,Boat,Not Specified,White Shark
1976,October,18,Surfing,02:30 PM,White Shark
1976,October,6,Surfing,11:00 AM,White Shark
1976,September,22,Shipwreck,Not Specified,Not Specified
1976,September,19,"Skindiving,",Not Specified,Not Specified
1976,September,17,"3,909-ton Panamanian freighter Chieh Lee sank in a typhoon",Not Specified,Not Specified
1976,September,12,Swimming,Not Specified,Not Specified
1976,September,12,Swimming,Not Specified,Not Specified
1976,September,6,Surfing,02:00 PM,Tiger Shark
1976,August,26,"Surfing, fell off surfboard",Not Specified,Not Specified
1976,August,24,Surfing,02:00 PM,White Shark
1976,July,24,Spearfishing,10:30 AM,Not Specified
1976,July,21,Playing,Not Specified,Not Specified
1976,July,16,Scuba diving,Not Specified,Not Specified
1976,July,12,Spearfishing,Not Specified,Not Specified
1976,June,23,Skindiving,Not Specified,Not Specified
1976,June,10,Swimming,Not Specified,Not Specified
1976,June,1,Sitting in bow of her father's 5 m boat,Not Specified,Not Specified
1976,May,2,Competing in a light tackle game fishing,Not Specified,Mako Shark
1976,April,28,Not Specified,Not Specified,Not Specified
1976,March,12,Standing,02:30 PM,Not Specified
1976,March,12,Fishing,Not Specified,Not Specified
1976,March,9,Not Specified,Not Specified,White Shark
1976,March,2,Not Specified,Not Specified,White Shark
1976,February,3,Shark watching,Not Specified,White Shark
1976,January,13,Shark fishing,Not Specified,Not Specified
1976,January,12,Not Specified,Not Specified,Not Specified
1976,January,11,Fishing for snoek & yellowtail,07:30 AM,White Shark
1976,January,8,Spearfishing / scuba diving,Not Specified,Not Specified
1976,January,2,Spearfishing,01:00 PM,Bronze Whaler Shark
1970,January,1,Scuba diving,Not Specified,Not Specified
1975,December,29,Attempting to drive shark away from the beach,Not Specified,Not Specified
1975,December,6,Scuba diving & spearfishing,12:00 PM,White Shark
1975,December,2,Filming & feeding captive sharks,Not Specified,Nurse Shark
1975,November,19,Standing,Not Specified,Not Specified
1975,November,19,Standing,10:00 AM,Dusky Shark
1975,November,7,Not Specified,Not Specified,Not Specified
1975,November,2,Surfing,Not Specified,Not Specified
1975,October,21,Surf fishing,11:30 AM,Not Specified
1975,October,12,Surfing,Not Specified,Bronze Whaler Shark
1975,October,4,Surfing,Not Specified,Not Specified
1975,September,1,Paddleskiing,Not Specified,Not Specified
1975,August,17,Surfing,01:30 PM,White Shark
1975,August,12,Floating on a small orange raft ,12:00 PM,Not Specified
1975,August,9,Free diving for abalone,01:30 PM,White Shark
1975,August,4,Freedom swimming,Not Specified,Not Specified
1975,July,30,Sea disaster,Not Specified,Not Specified
1975,July,30,Diving for abalone (Scuba),Not Specified,White Shark
1975,July,26,Surfing,Not Specified,Not Specified
1975,July,23,"Diving for abaone (Scuba, but at surface)",02:30 PM,White Shark
1975,July,19,Diving for abalone (Hookah),01:30 PM,White Shark
1975,July,15,Swimming,Not Specified,Not Specified
1975,July,5,Spearfishing,Not Specified,Not Specified
1975,July,4,Surfing,Not Specified,Not Specified
1975,June,23,Swimming ,04:30 PM,Not Specified
1975,June,23,Standing,02:30 PM,Not Specified
1975,June,15,Swimming near his boat,Not Specified,Not Specified
1975,June,1,Not Specified,Not Specified,Not Specified
1975,May,25,Surfing,10:00 AM,Not Specified
1975,May,20,Bathing,Not Specified,Not Specified
1975,April,25,Scuba diving,Not Specified,Not Specified
1975,April,18,Not Specified,Not Specified,Not Specified
1975,April,5,Spearfishing Competition,Not Specified,White Shark
1975,March,29,Swimming,Not Specified,Not Specified
1975,March,18,Not Specified,Not Specified,Not Specified
1975,March,16,Floating in inner tube,Not Specified,Not Specified
1975,March,13,Diving & force-feeding the shark,Not Specified,Bronze Whaler Shark
1975,March,9,Attempting to drag hooked shark ashore by its tail,Not Specified,Not Specified
1975,March,1,Ferry capsized,Not Specified,Not Specified
1975,February,23,Surfing,10:55 AM,Not Specified
1975,February,10,Swimming underwater from crayfish cage to a fishing bait,06:00 PM,White Shark
1975,February,9,Crayfishing,Not Specified,Not Specified
1975,February,7,Not Specified,Not Specified,Not Specified
1975,February,1,Fishing,Not Specified,Not Specified
1975,January,19,Surfing,Not Specified,Not Specified
1975,January,1,Spearfishing,Not Specified,Blue Shark
1975,January,1,Not Specified,Not Specified,Not Specified
1974,December,21,Fishing,Not Specified,White Shark
1974,December,12,Not Specified,Not Specified,Not Specified
1974,November,1,Standing,Not Specified,Not Specified
1974,September,28,Surfing,07:30 AM,White Shark
1974,September,14, Diving for abalone (Hookah),01:45 PM,White Shark
1974,September,7,Swimming,05:00 PM,Mako Shark
1974,September,2,Scuba diving (but on surface),05:30 PM,White Shark
1974,September,2,Scuba diving (but on surface),05:30 PM,White Shark
1974,September,1,3.3 m fishing boat sank. Treveluwe & Peter Hodgson (wearing lifejackets) were drifting in the current,Not Specified,Not Specified
1974,September,1,Surfing,Not Specified,White Shark
1974,August,23,Freedom Swimming,Not Specified,Not Specified
1974,August,16,Freedom swimming,Not Specified,Not Specified
1974,August,16,Freedom swimming,Not Specified,Not Specified
1974,August,16,Freedom swimming,Not Specified,Not Specified
1974,August,10,Not Specified,03:00 PM,White Shark
1974,August,5,Surfing,Not Specified,White Shark
1974,July,26,Free diving for abalone (submerged),Not Specified,White Shark
1974,July,20,Swimming,Not Specified,Not Specified
1974,July,2,Adrift after the sinking of the motor yacht Princess Dianne,Not Specified,Not Specified
1974,June,20,Swimming,08:55 AM,Not Specified
1974,May,26,Free diving (but on surface),11:30 AM,White Shark
1974,April,20,Spearfishing,Not Specified,Raggedtooth Shark
1974,April,14,Standing,03:30 PM,Not Specified
1974,April,12,Swimming,Not Specified,Not Specified
1974,April,4,Surfing,04:30 PM,Dusky Shark
1974,March,21,Surfing,Not Specified,Not Specified
1974,March,1,Fishing for kob,Not Specified,White Shark
1974,February,13,Swimming,07:00 PM,Not Specified
1974,February,13,Swimming,07:00 PM,Not Specified
1974,February,1,Fishing for red fish,Not Specified,White Shark
1974,January,13,Sitting,Not Specified,Raggedtooth Shark
1974,January,9,Diving for abalone,Not Specified,White Shark
1974,January,7,Swimming,02:10 PM,Not Specified
1974,January,7,Swimming,Not Specified,Not Specified
1974,January,7,Swimming,Not Specified,Not Specified
1974,January,1,Not Specified,Not Specified,Not Specified
1973,December,25,Spearfishing,11:20 AM,Not Specified
1973,December,21,Swimming ,12:00 PM,Not Specified
1973,December,18,Swimming,Not Specified,Not Specified
1973,December,1,Swimming alongside yacht Mexico Fiesta,Not Specified,Not Specified
1973,November,25,Not Specified,Not Specified,Not Specified
1973,November,24,Surfing,Not Specified,Not Specified
1973,November,3,Not Specified,Not Specified,Not Specified
1973,September,29,Being pulled to shore from wreck of 25-ton fishing vessel Alan S,Not Specified,Not Specified
1973,September,14,"Free diving, Spearfishing",02:30 PM,Bull Shark
1973,September,9,"Free diving, Spearfishing",04:45 PM,White Shark
1973,September,1,Not Specified,Not Specified,Tiger Shark
1973,August,27,Not Specified,Not Specified,Not Specified
1973,August,25,Surfing,Not Specified,Not Specified
1973,August,16,Crabbing (spearing crabs),Not Specified,Blacktip Shark
1973,June,13,Freedom Swimming,Not Specified,Not Specified
1973,April,4,Wading,06:00 PM,Not Specified
1973,March,26,Not Specified,Not Specified,Not Specified
1973,March,5,Spearfishing,Not Specified,Not Specified
1973,March,1,Spearfishing,Not Specified,Dusky Shark
1973,February,27,Swimming,Not Specified,Not Specified
1973,January,21,Fishing from paddleski,Not Specified,Not Specified
1973,January,9,Surfing,Not Specified,Not Specified
1970,January,1,Scuba diving (submerged),Not Specified,Tiger Shark
1970,January,1,Scuba diving & U/W photography,Not Specified,Grey Reef Shark
1973,January,1,Surfing,08:00 AM,Not Specified
1972,December,31,Treading water,02:00 PM,Not Specified
1972,December,26,Swimming,03:00 PM,Not Specified
1972,December,25,Body surfing,Not Specified,Not Specified
1972,December,24,Swimming,09:00 AM,White Shark
1972,December,21,Not Specified,Not Specified,Not Specified
1972,December,8,Not Specified,Not Specified,Not Specified
1972,December,1,Spearfishing,Not Specified,Not Specified
1972,October,21,Spearfishing,Not Specified,Not Specified
1972,October,21,Surfing,Not Specified,Bronze Whaler Shark
1972,October,14,Scuba diving,Not Specified,Oceanic Whitetip Shark
1972,October,14,Surfing,Not Specified,Not Specified
1972,September,9,Surfing,10:00 AM,White Shark
1972,September,4,Swimming,Not Specified,Not Specified
1972,August,29,Surfing,Not Specified,Not Specified
1972,August,17,Spearfishing,Not Specified,Not Specified
1972,August,8,Diving for abalone,Not Specified,White Shark
1972,July,5,Diving,Not Specified,Not Specified
1972,June,10,Surfing,11:30 AM,Not Specified
1972,May,28,Free diving for abalone,01:30 PM,White Shark
1972,May,6,Spearfishing,Not Specified,Grey Reef Shark
1972,April,16,Swimming,Not Specified,Tiger Shark
1972,April,1,Not Specified,Not Specified,Not Specified
1972,April,1,Swimming,05:00 PM,Not Specified
1972,March,21,Fishing,Not Specified,Not Specified
1972,March,16,Spearfishing,Not Specified,Not Specified
1972,February,20,Surfing,11:00 AM,Not Specified
1972,February,12,Not Specified,Not Specified,Not Specified
1972,January,1,Swimming,Not Specified,Not Specified
1972,January,1,Sitting in shallows,08:00 PM,Zambesi Shark
1972,January,1,Standing,04:20 PM,White Shark
1972,January,1,Spearfishing,Not Specified,Not Specified
1972,January,1,Swimming,Not Specified,White Shark
1970,January,1,"Free diving, collecting shells",Not Specified,Grey Reef Shark
1971,December,23,Not Specified,Not Specified,Not Specified
1971,December,16,Swimming,02:45 PM,White Shark
1971,December,5,Not Specified,Not Specified,Not Specified
1971,October,27,Not Specified,Not Specified,Not Specified
1971,October,23,Surfing,Not Specified,Not Specified
1971,October,14,Swimming,Not Specified,Not Specified
1971,October,2,Scuba diving,Not Specified,White Shark
1971,September,25,Surfing,Not Specified,Not Specified
1971,September,7,Swimming,10:30 AM,White Shark
1971,September,5,Fishing,Not Specified,Not Specified
1971,August,21,Scuba diving & feeding fish,01:15 PM,Nurse Shark
1971,July,26,Wading,Not Specified,Not Specified
1971,July,19,Hookah diving (submerged),Not Specified,White Shark
